semantic_name,aliases,category,calibration_scope,transferability,present_in_profiles,DJI Air 3 | value,DJI Air 3 | default,DJI Air 3 | min,DJI Air 3 | max,DJI Air 3S | value,DJI Air 3S | default,DJI Air 3S | min,DJI Air 3S | max,DJI Mini 4 Pro | value,DJI Mini 4 Pro | default,DJI Mini 4 Pro | min,DJI Mini 4 Pro | max,DJI Neo | value,DJI Neo | default,DJI Neo | min,DJI Neo | max,DJI Neo 2 | value,DJI Neo 2 | default,DJI Neo 2 | min,DJI Neo 2 | max,DJI Flip | value,DJI Flip | default,DJI Flip | min,DJI Flip | max,DJI Avata 360 | value,DJI Avata 360 | default,DJI Avata 360 | min,DJI Avata 360 | max,DJI Lito X1 | value,DJI Lito X1 | default,DJI Lito X1 | min,DJI Lito X1 | max
g_config.control.multi_control_mode_enable,enable_multiple_mode | g_config.control.multi_control_mode_enable,Flight modes & handling,,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.control.rc_tilt_sensitivity,g_config.control.rc_tilt_sensitivity | tilt_sensitive_gain,"Stabilization, gains & filters",,,8,100,100,1,500,100,100,1,500,100,100,1,500,100,100,1,500,100,100,1,500,100,100,1,500,100,100,1,500,100,100,1,500
g_config.control.sport_ffg_speed_ctrl_perc,g_config.control.sport_ffg_speed_ctrl_perc | sport_ffg_speed_ctrl_perc,Other / opaque internal,,,8,0,0,0,100,0,0,0,100,10,10,0,100,0,0,0,100,40,40,0,100,10,10,0,100,8,8,0,100,8,8,0,100
g_config.control.tilt_exp_mid_point,g_config.control.tilt_exp_mid_point | g_config.mode_normal_cfg.tilt_exp_mid_point,Flight modes & handling,,,8,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.3,0.3,0.1,0.9,0.3,0.3,0.1,0.9
g_config.control.trip_ffg_speed_ctrl_perc,g_config.control.trip_ffg_speed_ctrl_perc | trip_ffg_speed_ctrl_perc,Other / opaque internal,,,8,8,8,0,100,8,8,0,100,15,15,0,100,8,8,0,100,8,8,0,100,15,15,0,100,12,12,0,100,12,12,0,100
g_config.control.vel_braking_threshold,g_config.control.vel_braking_threshold | vel_braking_threshold,Other / opaque internal,,,8,0.3,0.3,0.05,0.5,0.3,0.3,0.05,0.5,0.3,0.3,0.05,0.5,0.3,0.3,0.05,0.5,0.3,0.3,0.05,0.5,0.3,0.3,0.05,0.5,0.3,0.3,0.05,0.5,0.3,0.3,0.05,0.5
g_config.control.vert_vel_down_adding,g_config.control.vert_vel_down_adding | vert_vel_down_adding,Flight modes & handling,,,8,0,0,0,5,0,0,-5,5,0,0,0,5,0,0,-5,5,0,0,-5,5,-2.4,-2.4,-5,5,0,0,-5,5,0,0,-5,5
g_config.control.yaw_exp_mid_point,g_config.control.yaw_exp_mid_point | g_config.mode_normal_cfg.tors_exp_mid_point,Flight modes & handling,,,8,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.4,0.4,0.1,0.9,0.35,0.35,0.1,0.9,0.2,0.2,0.1,0.9,0.3,0.3,0.1,0.9,0.3,0.3,0.1,0.9
g_config.engine.idle_level,g_config.engine.idle_level | idle_level,"Motors, ESC & propulsion",,,8,3,3,1,30,3,3,1,30,3,3,1,30,3,3,1,30,3,3,1,30,3,3,1,30,5,5,1,30,3,3,1,30
g_config.fail_safe.protect_action,g_config.fail_safe.protect_action | rc_lost_action,"RTH, takeoff, landing & failsafe",,,8,0,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,0,2,0,3,0,2,0,3,0,2,0,3,2,2,0,3
g_config.fdi_open.fit_open,g_config.fdi_open.fit_open,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.fdi_open.without_baro_allowed,g_config.fdi_open.without_baro_allowed,"IMU, compass & calibration controls",,,6,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.fdi_open.without_gps_allowed,g_config.fdi_open.without_gps_allowed,"Navigation, GNSS & positioning",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.fdi_open.without_mag_allowed,g_config.fdi_open.without_mag_allowed,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.fdi_sensor[0].acc_bias,g_config.fdi_sensor[0].acc_bias,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0.00175953,0,0,0,0.00122523,0,0,0,0.000629,0,0,0,0.00192,0,0,0,0.000439,0,0,0,0.006901,0,0,0,0.016762,0,0,0,0.00242019,0,0,0
g_config.fdi_sensor[0].acc_stat,g_config.fdi_sensor[0].acc_stat,"IMU, compass & calibration controls",,,8,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0
g_config.fdi_sensor[0].gyr_bias,g_config.fdi_sensor[0].gyr_bias,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0.0092797,0,0,0,0.00381303,0,0,0,0.006344,0,0,0,0.002612,0,0,0,0.001336,0,0,0,0.000913,0,0,0,0.001636,0,0,0,0.0194142,0,0,0
g_config.fdi_sensor[0].gyr_stat,g_config.fdi_sensor[0].gyr_stat,"IMU, compass & calibration controls",,,8,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,8,0,0,0
g_config.fdi_sensor[0].mag_over,g_config.fdi_sensor[0].mag_over,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,170.434,0,0,0,14.5211,0,0,0,736.899,0,0,0,2005.21,0,0,0,698.593,0,0,0,454.186,0,0,0,588.861,0,0,0,38.3109,0,0,0
g_config.fdi_sensor[0].mag_stat,g_config.fdi_sensor[0].mag_stat,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,5,0,0,0,5,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,6,0,0,0,7,0,0,0,5,0,0,0
g_config.fdi_sensor[1].acc_bias,g_config.fdi_sensor[1].acc_bias,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g_config.fdi_sensor[1].acc_stat,g_config.fdi_sensor[1].acc_stat,"IMU, compass & calibration controls",,,8,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0
g_config.fdi_sensor[1].gyr_bias,g_config.fdi_sensor[1].gyr_bias,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g_config.fdi_sensor[1].gyr_stat,g_config.fdi_sensor[1].gyr_stat,"IMU, compass & calibration controls",,,8,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0
g_config.fdi_sensor[1].mag_over,g_config.fdi_sensor[1].mag_over,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g_config.fdi_sensor[1].mag_stat,g_config.fdi_sensor[1].mag_stat,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
g_config.fdi_sensor[2].acc_bias,g_config.fdi_sensor[2].acc_bias,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g_config.fdi_sensor[2].acc_stat,g_config.fdi_sensor[2].acc_stat,"IMU, compass & calibration controls",,,8,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0
g_config.fdi_sensor[2].gyr_bias,g_config.fdi_sensor[2].gyr_bias,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g_config.fdi_sensor[2].gyr_stat,g_config.fdi_sensor[2].gyr_stat,"IMU, compass & calibration controls",,,8,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0
g_config.fdi_sensor[2].mag_over,g_config.fdi_sensor[2].mag_over,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g_config.fdi_sensor[2].mag_stat,g_config.fdi_sensor[2].mag_stat,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
g_config.fdi_switch.baro.by_fdi,g_config.fdi_switch.baro.by_fdi,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.baro.default_index,g_config.fdi_switch.baro.default_index,"IMU, compass & calibration controls",,,8,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
g_config.fdi_switch.baro.with_fdi,g_config.fdi_switch.baro.with_fdi,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.compass.by_fdi,g_config.fdi_switch.compass.by_fdi,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.compass.default_index,g_config.fdi_switch.compass.default_index,"IMU, compass & calibration controls",,,8,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
g_config.fdi_switch.compass.with_fdi,g_config.fdi_switch.compass.with_fdi,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.etk.by_fdi,g_config.fdi_switch.etk.by_fdi,Other / opaque internal,,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.etk.default_index,g_config.fdi_switch.etk.default_index,"Diagnostics, service & simulator",,,8,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
g_config.fdi_switch.etk.with_fdi,g_config.fdi_switch.etk.with_fdi,Other / opaque internal,,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.gps.by_fdi,g_config.fdi_switch.gps.by_fdi,"Navigation, GNSS & positioning",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.gps.default_index,g_config.fdi_switch.gps.default_index,"Navigation, GNSS & positioning",,,8,0,0,0,2,0,0,0,2,0,0,0,2,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
g_config.fdi_switch.gps.with_fdi,g_config.fdi_switch.gps.with_fdi,"Navigation, GNSS & positioning",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.gyro.by_fdi,g_config.fdi_switch.gyro.by_fdi,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.gyro.default_index,g_config.fdi_switch.gyro.default_index,"IMU, compass & calibration controls",,,8,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
g_config.fdi_switch.gyro.with_fdi,g_config.fdi_switch.gyro.with_fdi,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.ns.by_fdi,g_config.fdi_switch.ns.by_fdi,Other / opaque internal,,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.ns.default_index,g_config.fdi_switch.ns.default_index,"Diagnostics, service & simulator",,,8,1,1,0,5,1,1,0,5,1,1,0,5,1,1,0,5,1,1,0,5,1,1,0,5,1,1,0,5,1,1,0,5
g_config.fdi_switch.ns.with_fdi,g_config.fdi_switch.ns.with_fdi,Other / opaque internal,,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.open,g_config.fdi_switch.open,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.fdi_switch.rtk.by_fdi,g_config.fdi_switch.rtk.by_fdi,"Navigation, GNSS & positioning",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.fdi_switch.rtk.default_index,g_config.fdi_switch.rtk.default_index,"Navigation, GNSS & positioning",,,8,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
g_config.fdi_switch.rtk.with_fdi,g_config.fdi_switch.rtk.with_fdi,"Navigation, GNSS & positioning",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.flying_limit.avoid_ground_and_smart_landing_enable,g_config.flying_limit.avoid_ground_and_smart_landing_enable,Flight limits & regulation,,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.flying_limit.beacon_max_height,g_config.flying_limit.beacon_max_height,Flight limits & regulation,,,6,,,,,120,120,20,500,,,,,120,120,20,120,120,120,20,120,120,120,20,500,120,120,20,500,120,120,20,500
g_config.flying_limit.beacon_max_radius,g_config.flying_limit.beacon_max_radius,Flight limits & regulation,,,6,,,,,100,100,15,8000,,,,,100,100,15,8000,100,100,15,8000,100,100,15,8000,100,100,15,8000,100,100,15,8000
g_config.flying_limit.max_height,g_config.flying_limit.max_height,Flight limits & regulation,,,8,500,120,20,500,500,120,20,500,500,120,20,500,120,120,20,120,120,120,20,120,500,120,20,500,500,120,20,500,500,120,20,500
g_config.flying_limit.max_height_option,g_config.flying_limit.max_height_option,Flight limits & regulation,,,6,,,,,500,500,0,65535,,,,,120,120,0,65535,120,120,0,65535,500,500,0,65535,500,500,0,65535,500,500,0,65535
g_config.flying_limit.max_radius,g_config.flying_limit.max_radius,Flight limits & regulation,,,8,5000,5000,15,8000,5000,5000,15,8000,5000,5000,15,8000,5000,5000,15,8000,5000,5000,15,8000,5000,5000,15,8000,5000,5000,15,8000,5000,5000,15,8000
g_config.flying_limit.roof_limit_enable,g_config.flying_limit.roof_limit_enable,Flight limits & regulation,,,8,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.flying_limit.user_set_max_height,g_config.flying_limit.user_set_max_height,Flight limits & regulation,,,8,500,120,20,65535,500,120,20,65535,120,120,20,65535,120,120,20,65535,120,120,20,65535,120,120,20,65535,120,120,20,65535,120,120,20,65535
g_config.gear_cfg.auto_control_enable,g_config.gear_cfg.auto_control_enable | intel_gear,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.gear_cfg.gear_func_en,g_config.gear_cfg.gear_func_en | tempvar_switch_gear,Other / opaque internal,,,2,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,
g_config.gear_cfg.near_ground_reminder,g_config.gear_cfg.near_ground_reminder | near_ground_reminder,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.gear_cfg.on_ground_hide_gear_en,g_config.gear_cfg.on_ground_hide_gear_en | on_ground_hide_gear_en,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.go_home.avoid_ascending_height_limit_disable,avoid_ascending_height_limit_disable | g_config.go_home.avoid_ascending_height_limit_disable,Flight limits & regulation,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.go_home.avoid_enable,avoid_enable | g_config.go_home.avoid_enable,"RTH, takeoff, landing & failsafe",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.go_home.fixed_go_home_altitude,g_config.go_home.fixed_go_home_altitude | go_home_height,"RTH, takeoff, landing & failsafe",,,8,120,100,20,1500,205,100,20,1500,25,100,20,1500,30,30,10,1500,30,30,10,1500,30,100,20,1500,30,100,20,1500,100,100,20,1500
g_config.go_home.force_ascending_align_enable,force_ascending_align_enable | g_config.go_home.force_ascending_align_enable,"RTH, takeoff, landing & failsafe",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.go_home.go_home_heading_option,g_config.go_home.go_home_heading_option | go_home_heading,"RTH, takeoff, landing & failsafe",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
g_config.gps_cfg.gps_enable,g_config.gps_cfg.gps_enable | gps_enable,"Navigation, GNSS & positioning",,,8,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
g_config.gyr_acc_cfg.msc_require_side,g_config.gyr_acc_cfg.msc_require_side,"IMU, compass & calibration controls",,,8,62,62,0,255,62,62,0,255,62,62,0,255,62,62,0,255,62,62,0,255,62,62,0,255,62,62,0,255,62,62,0,255
g_config.imu_para_cfg.imu_adv_func.fusion_switch_rtks_hp_p,g_config.imu_para_cfg.imu_adv_func.fusion_switch_rtks_hp_p,"Navigation, GNSS & positioning",,,3,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1
g_config.misc_cfg.forearm_lamp_ctrl,forearm_led_ctrl | g_config.misc_cfg.forearm_lamp_ctrl,"RC, radio, lights & interfaces",,,8,0,239,0,255,0,239,0,255,239,239,0,255,239,239,0,255,239,239,0,255,239,239,0,255,239,239,0,255,239,239,0,255
g_config.miss_rtk.gnss_plus_enable,g_config.miss_rtk.gnss_plus_enable | gnss_plus_enable,"Navigation, GNSS & positioning",,,3,,,,,,,,,,,,,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1
g_config.miss_rtk.rtk_fix_last,g_config.miss_rtk.rtk_fix_last | rtk_fix_last,"Navigation, GNSS & positioning",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.miss_rtk.use_rtk_data,g_config.miss_rtk.use_rtk_data | miss_rtk_use_rtk_data,"Navigation, GNSS & positioning",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
g_config.mode_atti_normal_cfg.gimb_tilt_atti_pitch_max,g_config.mode_atti_normal_cfg.gimb_tilt_atti_pitch_max,Flight modes & handling,,,2,,,,,90,90,0,90,,,,,,,,,,,,,90,90,0,90,,,,,,,,
g_config.mode_atti_normal_cfg.gimb_tilt_atti_pitch_min,g_config.mode_atti_normal_cfg.gimb_tilt_atti_pitch_min,Flight modes & handling,,,2,,,,,-90,-90,-90,0,,,,,,,,,,,,,-90,-90,-90,0,,,,,,,,
g_config.mode_atti_normal_cfg.gimb_tilt_atti_roll_range,g_config.mode_atti_normal_cfg.gimb_tilt_atti_roll_range,Flight modes & handling,,,2,,,,,90,90,0,90,,,,,,,,,,,,,90,90,0,90,,,,,,,,
g_config.mode_atti_normal_cfg.horiz_acc_range,g_config.mode_atti_normal_cfg.horiz_acc_range,"IMU, compass & calibration controls",,,3,,,,,,,,,,,,,,,,,1000,1000,1,1000,,,,,1000,1000,1,1000,1000,1000,1,1000
g_config.mode_atti_normal_cfg.lift_exp_mid_point,g_config.mode_atti_normal_cfg.lift_exp_mid_point,Flight modes & handling,,,8,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9
g_config.mode_atti_normal_cfg.rc_scale,g_config.mode_atti_normal_cfg.rc_scale,Flight modes & handling,,,8,1,1,1e-07,1,1,1,1e-07,1,1,1,1e-07,1,0.869,0.869,1e-07,1,0.869,0.869,1e-07,1,1,1,1e-07,1,1,1,1e-07,1,1,1,1e-07,1
g_config.mode_atti_normal_cfg.thrust_exp_mid_point,g_config.mode_atti_normal_cfg.thrust_exp_mid_point,"Motors, ESC & propulsion",,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.1,0.9,,,,
g_config.mode_atti_normal_cfg.tilt_atti_range,g_config.mode_atti_normal_cfg.tilt_atti_range,Flight modes & handling,,,8,35,35,10,35,35,35,10,35,35,35,10,35,20,25,5,55,30,30,5,55,35,35,10,35,35,35,10,35,35,35,10,35
g_config.mode_atti_normal_cfg.tilt_atti_roll_range,g_config.mode_atti_normal_cfg.tilt_atti_roll_range,Flight modes & handling,,,2,,,,,,,,,,,,,,,,,,,,,,,,,20,20,5,30,20,20,5,30
g_config.mode_atti_normal_cfg.tilt_exp_mid_point,g_config.mode_atti_normal_cfg.tilt_exp_mid_point,Flight modes & handling,,,8,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9
g_config.mode_atti_normal_cfg.tors_exp_mid_point,g_config.mode_atti_normal_cfg.tors_exp_mid_point,Flight modes & handling,,,8,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.2,0.37,0.1,0.9,0.37,0.37,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9
g_config.mode_atti_normal_cfg.tors_gyro_range,g_config.mode_atti_normal_cfg.tors_gyro_range,"IMU, compass & calibration controls",,,8,100,100,50,150,100,100,50,150,100,100,50,150,50,120,20,120,120,120,20,120,100,100,50,150,100,100,50,150,100,100,50,150
g_config.mode_atti_normal_cfg.vert_vel_down,g_config.mode_atti_normal_cfg.vert_vel_down,Flight modes & handling,,,8,-3,-3,-3,-1,-3,-3,-3,-1,-3,-3,-3,-1,-2,-2,-10,-1,-2,-2,-10,-1,-3,-3,-3,-1,-3,-3,-3,-1,-3,-3,-3,-1
g_config.mode_atti_normal_cfg.vert_vel_up,g_config.mode_atti_normal_cfg.vert_vel_up,Flight modes & handling,,,8,3,3,1,3,3,3,1,3,3,3,1,3,2,2,1,10,2,2,1,10,3,3,1,3,3,3,1,3,3,3,1,3
g_config.mode_gentle_cfg.horiz_acc_range,g_config.mode_gentle_cfg.horiz_acc_range,"IMU, compass & calibration controls",,,8,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000
g_config.mode_gentle_cfg.lift_exp_mid_point,g_config.mode_gentle_cfg.lift_exp_mid_point,Flight modes & handling,,,8,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9
g_config.mode_gentle_cfg.tilt_atti_pitch_max,g_config.mode_gentle_cfg.tilt_atti_pitch_max,Flight modes & handling,,,8,20,20,0,20,20,20,0,20,20,20,0,20,20,20,0,20,20,20,0,20,20,20,0,20,20,20,0,20,20,20,0,20
g_config.mode_gentle_cfg.tilt_atti_pitch_min,g_config.mode_gentle_cfg.tilt_atti_pitch_min,Flight modes & handling,,,8,-20,-20,-20,0,-20,-20,-20,0,-20,-20,-20,0,-20,-20,-20,0,-20,-20,-20,0,-20,-20,-20,0,-20,-20,-20,0,-20,-20,-20,0
g_config.mode_gentle_cfg.tilt_atti_roll_range,g_config.mode_gentle_cfg.tilt_atti_roll_range,Flight modes & handling,,,8,20,20,0,20,20,20,0,20,20,20,0,20,20,20,0,20,20,20,0,20,20,20,0,20,20,20,0,20,20,20,0,20
g_config.mode_gentle_cfg.tilt_exp_mid_point,g_config.mode_gentle_cfg.tilt_exp_mid_point,Flight modes & handling,,,8,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9
g_config.mode_gentle_cfg.tors_exp_mid_point,g_config.mode_gentle_cfg.tors_exp_mid_point,Flight modes & handling,,,8,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9,0.2,0.2,0.1,0.9
